"DATA_YEAR","SUSPECTED_DRUG_TYPE_ID","PROPERTY_ID","EST_DRUG_QTY","DRUG_MEASURE_TYPE_ID","NIBRS_SUSPECTED_DRUG_ID"
2020,12,129531926,1,4,15005513
2020,4,129523148,0.622,1,15005115
2020,17,129523148,1,9,15005114
2020,17,129523128,,,14999974
2020,12,129527502,5.2,1,15000011
2020,12,129523816,0.4,1,15005195
2020,4,129527718,0.1,1,15000037
2020,12,129527894,1,11,15000062
2020,12,129524053,1,1,15005225
2020,12,129524156,1,1,15000070
2020,4,129524426,0.08,1,15005258
2020,16,129529735,,,15005284
2020,12,129528853,0.01,1,15000176
2020,12,129530627,1.02,1,15000269
2020,4,129530627,0.001,1,15005434
2020,12,129531410,,,15000307
2020,12,129531396,0.001,1,15000303
2020,12,129531787,0.5,1,15005505
2020,12,129531803,0.4,1,15005506
2020,12,129526950,4.7,1,14999960
2020,12,129524158,1,1,15005239
2020,12,129528666,7.6,1,15000148
2020,12,129528938,0.001,1,15000182
2020,12,129528962,8,1,15005342
2020,12,129529081,1.32,1,15000212
2020,4,129529449,1,9,15005455
2020,8,129529449,1,11,15000278
2020,12,129535156,1,9,15005476
2020,12,129531524,1,9,15005490
2020,4,129531811,1,9,15005507
2020,4,129527357,10.7,1,14999995
2020,12,129527490,3.7,1,15000010
2020,12,129527719,1,11,15000038
2020,12,129524108,25.6,1,15005232
2020,12,129528051,1,11,15000081
2020,5,129528354,,,15000117
2020,12,129530284,0.1,1,15005358
2020,4,129530325,0.002,1,15005367
2020,4,129529133,1.28,1,15005376
2020,8,129530472,8,9,15000232
2020,12,129529286,0.001,1,15000247
2020,12,129530598,0.111,1,15005429
2020,5,129530649,,,15005445
2020,4,129535018,1.7,1,15000297
2020,12,129526637,1.8,1,14999925
2020,4,129522905,2.002,1,14999944
2020,12,129522905,1.006,1,15005090
2020,17,129522905,10,9,14999943
2020,16,129523281,1,9,15005119
2020,4,129523419,1,11,14999990
2020,12,129523419,0.4,1,14999991
2020,2,129527492,2,1,15005160
2020,12,129527615,7.11,1,15005184
2020,5,129527701,,,15000033
2020,12,129524034,484.1,1,15005222
2020,12,129527945,0.7,1,15000066
2020,12,129528055,1,1,15000082
2020,4,129524249,1,11,15005246
2020,12,129529705,1,9,15005280
2020,12,129528738,0.001,1,15000162
2020,16,129528846,1,9,15005330
2020,12,129530249,1.001,1,15000194
2020,12,129529100,0.2,1,15000215
2020,12,129530455,0.001,1,15005389
2020,12,129530528,0.001,1,15005403
2020,12,129530559,0.001,1,15005414
2020,4,129530559,0.001,1,15005412
2020,12,129530554,0.002,1,15000249
2020,12,129523300,3.68,1,15005124
2020,4,129523300,12.63,1,15005122
2020,17,129527193,,,14999984
2020,12,129523357,0.04,1,14999986
2020,9,129523390,4,9,15005133
2020,2,129523390,34.9,1,15005134
2020,18,129523390,,,14999987
2020,12,129523688,0.4,1,15005175
2020,12,129526602,0.08,1,14999921
2020,17,129527383,0.06,1,14999996
2020,12,129527383,0.01,1,14999997
2020,12,129523881,1,11,15005200
2020,5,129527796,0.001,3,15000041
2020,4,129524536,40,9,15000112
2020,17,129529062,1,11,15000209
2020,4,129529062,0.25,5,15005364
2020,5,129529062,1,11,15000208
2020,12,129529324,0.42,1,15000263
2020,12,129531090,30.3,1,15000289
2020,4,129531090,18,1,15000288
2020,12,129534954,4.001,1,15000292
2020,8,129531765,2.8,1,15005504
2020,12,129321830,2.9,1,14969236
2020,2,129325311,4.42,1,14965182
2020,12,129325553,0.1,1,14965197
2020,12,129323351,1,11,14965288
2020,4,129323351,1,11,14969292
2020,12,129323751,,,14965295
2020,12,129526679,2,9,15005083
2020,12,129526679,0.43,1,15005084
2020,4,129527009,0.48,1,15005108
2020,12,129527146,0.55,1,14999981
2020,12,129523656,12.6,1,15005166
2020,12,129527838,0.001,1,15000045
2020,12,129524078,1,11,15005230
2020,4,129524078,9.6,1,15005229
2020,12,129528028,1,1,15005241
2020,4,129528052,1,1,15005244
2020,4,129524264,1,11,15000086
2020,4,129524294,1,1,15005250
2020,4,129530178,1,9,15000181
2020,12,129529041,,,15000206
2020,12,129535554,9.9,1,15005491
2020,17,129535554,18,9,15005492
2020,12,129531897,0.3,1,15005511
2020,12,129530574,0.01,1,15005420
2020,12,129530626,0.18,1,15005441
2020,12,129531414,0.441,1,15005480
2020,12,129531537,0.5,1,15000319
2020,12,129524296,0.001,1,15005251
2020,14,129529882,3,9,15005297
2020,4,129529922,1.002,1,15000152
2020,12,129529922,22.201,1,15005303
2020,18,129529922,,,15005305
2020,12,129529304,0.58,1,15005417
2020,2,129530941,1.2,1,15005458
2020,12,129530963,,,15000283
2020,4,129535002,2.7,1,15000295
2020,12,129535172,1,1,15005477
2020,18,133724809,,,15922207
2020,9,133724809,5,9,15926006
2020,12,133724809,105,1,15922206
2020,12,133720281,1,11,15922205
2020,12,133720303,1,9,15922209
2020,15,133721182,1.1,1,15922246
2020,12,133721256,1.36,1,15922254
2020,4,133725741,0.44,1,15926057
2020,12,129522740,0.001,1,15005081
2020,4,129526736,0.001,1,15005087
2020,4,129523119,0.12,1,15005113
2020,15,129523386,,,15005132
2020,4,129523445,2.41,1,15005141
2020,12,129523445,5.8,1,15005142
2020,4,129523512,0.001,1,15005149
2020,4,129523546,30,9,15005154
2020,12,129527527,1.1,1,15005167
2020,4,129523701,0.2,1,15000022
2020,5,129527741,5.4,1,15000040
2020,4,129527926,1,11,15005228
2020,12,129528240,1,11,15000100
2020,12,129524464,0.76,1,15000102
2020,12,129529007,0.01,1,15005352
2020,4,129529007,0.001,1,15000195
2020,16,129529076,67,9,15000211
2020,4,129530412,4,1,15000224
2020,12,129530412,1.201,1,15000225
2020,12,129529197,0.001,1,15000229
2020,13,129529197,0.001,1,15005387
2020,2,129530561,0.34,1,15005415
2020,5,129530646,,,15005446
2020,4,129530648,0.001,1,15005447
2020,12,129529521,0.6,1,15000279
2020,4,129530946,1,1,15005459
2020,12,129535365,1,9,15005489
2020,12,129526575,1,9,14999918
2020,12,129522869,0.001,1,15005088
2020,12,129522945,6,1,14999952
2020,12,129522944,4.4,1,15005095
2020,12,129523108,1.21,1,15005109
2020,4,129527028,6.7,1,15005110
2020,5,129527226,0.001,1,15005130
2020,12,129527422,2,1,15000001
2020,12,129523591,0.002,1,15000006
2020,4,129527503,6.7,1,15005164
2020,12,129524062,1,11,15005226
2020,12,129524492,0.001,1,15000104
2020,12,129528362,1,11,15000119
2020,12,129529697,7.7,1,15005277
2020,4,129528507,1.1,1,15005287
2020,12,129528507,0.5,1,15000127
2020,12,129528748,19.4,1,15000164
2020,12,129528964,0.002,1,15000187
2020,4,129528964,0.002,1,15005344
2020,12,129529067,3,1,15000210
2020,5,129530338,0.01,1,15005371
2020,4,129530423,0.002,1,15005384
2020,12,129530533,473,1,15005407
2020,12,129529284,0.23,1,15000246
2020,4,129529284,0.49,1,15005402
2020,12,129529346,0.09,1,15000270
2020,12,129535256,14,1,15005484
2020,4,129535256,5,1,15005483
2020,2,129535600,0.9,1,15000325
2020,12,129535711,1,11,15000334
2020,4,129535736,0.3,1,15000336
2020,16,129535736,5,1,15000338
2020,12,129535736,2.5,1,15000337
2020,12,129535765,0.5,1,15000339
2020,12,129535821,129.4,1,15000340
2020,5,132561920,,,15697813
2020,5,132561971,0.001,1,15702805
2020,4,132562020,0.001,1,15697829
2020,4,132557373,1.93,1,15702838
2020,12,132557373,16.99,1,15702839
2020,18,132557373,,,15702840
2020,17,132562462,20,1,15697904
2020,12,132562462,9.5,1,15697905
2020,12,132557435,0.1,1,15697907
2020,5,132562600,0.001,1,15697924
2020,4,132557550,0.5,1,15702863
2020,12,132557565,1.4,1,15702864
2020,12,132557606,0.001,1,15702872
2020,4,132557606,0.001,1,15702871
2020,12,132562876,1,11,15697947
2020,17,132557875,1,11,15702898
2020,12,132557923,15,1,15702901
2020,14,132557957,8,9,15702904
2020,12,132562961,9.31,1,15702911
2020,12,132558065,0.01,1,15697966
2020,17,132558076,144.6,1,15697967
2020,4,132558076,27.3,1,15697968
2020,12,132558076,29.4,1,15697969
2020,12,132558090,10.5,1,15702936
2020,4,132563084,1.1,1,15697976
2020,12,132563300,27.28,1,15697991
2020,5,132558254,0.001,1,15697993
2020,4,132563318,0.12,1,15697996
2020,5,132563327,2177,10,15697999
2020,12,132563326,10.3,1,15698000
2020,12,132563474,4.8,1,15698031
2020,11,132563474,5.51,1,15698030
2020,12,132563551,0.341,1,15698047
2020,7,132563580,7,9,15698049
2020,12,132563567,0.4,1,15698048
2020,12,132558511,0.4,1,15698054
2020,8,132558526,19,9,15702996
2020,12,132558526,4.504,1,15702997
2020,4,132563670,0.001,1,15702999
2020,12,132563670,16.52,1,15703002
2020,12,132563700,2.5,1,15698070
2020,5,129230069,0.91,1,14959269
2020,12,129225350,6.1,1,14959270
2020,12,129225367,12.7,1,14959279
2020,12,129226429,0.004,1,14955219
2020,12,129231805,28.9,1,14955263
2020,12,129231956,67.4,1,14955303
2020,12,129232204,0.001,1,14959582
2020,4,129232540,49.2,1,14959641
2020,16,129227299,18,9,14959670
2020,12,129227299,5,1,14959671
2020,12,129233283,1,11,14955558
2020,4,129227851,1,1,14955571
2020,12,129234914,0.23,1,14955717
2020,12,129239647,102.8,1,14959914
2020,8,129235716,39,9,14955777
2020,12,129235716,4.6,1,14959940
2020,12,129240563,1,11,14959967
2020,12,129240563,0.5,1,14959968
2020,12,129236559,1.1,1,14959998
2020,16,129237358,,,14955860
2020,12,129242645,27.78,1,14955918
2020,4,129242743,33.29,1,14955927
2020,12,129242743,7.45,1,14955928
2020,16,129242743,14.94,1,14960098
2020,12,129249908,1.2,1,14956030
2020,12,132563813,0.001,1,15703024
2020,12,132563949,11.47,1,15703055
2020,4,132563949,3.23,1,15703054
2020,4,132558781,0.001,1,15698149
2020,12,132558746,2.08,1,15703052
2020,12,132558746,0.4,5,15698125
2020,12,132558796,0.93,1,15698163
2020,12,132564044,0.001,1,15698164
2020,12,132564127,0.44,1,15698177
2020,4,132564127,0.001,1,15698175
2020,16,132564127,1,9,15698178
2020,12,132558871,2.011,1,15703090
2020,5,132559062,7,9,15703119
2020,4,132559063,290.409,1,15703120
2020,12,132564401,3.6,1,15698219
2020,12,132564911,2.8,1,15698254
2020,12,132569688,,,15703164
2020,12,132569853,1,11,15703177
2020,12,132565195,,,15703169
2020,12,132569921,7.94,1,15703187
2020,12,132565459,8.27,1,15698292
2020,4,132570263,0.35,1,15698304
2020,12,132570347,2.2,1,15698319
2020,12,132570765,292.9,1,15703241
2020,12,132566496,2.4,1,15703252
2020,12,132566661,3.5,1,15698370
2020,12,132566778,1.7,1,15703276
2020,12,132566868,0.3,1,15698388
2020,12,132571262,1,1,15703281
2020,16,132571333,0.3,1,15703287
2020,4,132571347,1.5,1,15698397
2020,17,132567124,,,15703294
2020,12,132571551,7.8,1,15698418
2020,12,132567317,6,1,15698422
2020,12,132571573,1.2,1,15698423
2020,12,132567357,0.21,1,15703306
2020,5,134343128,,,16042174
2020,12,134343218,0.001,1,16045568
2020,4,134343218,0.001,1,16045567
2020,4,134343239,0.25,1,16045573
2020,12,134343239,1.2,1,16042188
2020,12,134346149,1.61,1,16045594
2020,12,134346172,0.09,1,16045598
2020,12,134343319,0.2,1,16042213
2020,16,134343330,160,5,16045603
2020,8,134343330,7,7,16045602
2020,5,134346350,1,4,16042221
2020,12,134346350,6,1,16042222
2020,12,134346405,1,1,16045619
2020,12,134346419,16,1,16042230
2020,12,134346481,0.6,1,16045630
2020,5,134343694,12.3,1,16045649
2020,12,134343806,1,1,16042272
2020,12,134346741,5,1,16045660
2020,5,134343810,49,1,16042275
2020,8,134343810,6,4,16042274
2020,5,134346774,0.002,1,16042284
2020,12,134346827,0.001,1,16042295
2020,4,134346850,1,9,16042307
2020,12,134346850,2.6,1,16042308
2020,15,134346850,1,9,16042309
2020,4,134344021,3.1,1,16042327
2020,12,134344021,0.7,1,16042328
2020,4,129214859,5.6,1,14954253
2020,12,129215610,1.49,1,14958725
2020,5,129214413,1,11,14954452
2020,12,129214509,0.2,1,14954473
2020,4,129214530,0.8,1,14954474
2020,5,129219787,0.001,1,14958837
2020,12,129216873,0.3,1,14954576
2020,12,129221764,0.3,1,14959037
2020,5,129217843,5.54,1,14959050
2020,4,129218342,0.74,1,14959109
2020,12,129002594,1.12,1,14917795
2020,12,129293377,2,1,14968037
2020,12,129293400,0.3,1,14968047
2020,4,129293640,2.47,1,14968097
2020,3,129293749,0.2,3,14964218
2020,12,129294298,0.42,1,14964259
2020,12,129299493,0.85,1,14968175
2020,4,129304881,0.7,1,14964313
2020,12,129304881,0.3,1,14968245
2020,12,129305015,0.5,1,14968281
2020,11,129305187,45,1,14964369
2020,12,129305835,0.3,1,14968385
2020,12,129305878,0.9,1,14968391
2020,12,129301568,65,1,14964593
2020,4,129302167,0.7,5,14968708
2020,4,129302167,0.351,1,14964727
2020,5,129307630,0.001,1,14964729
2020,8,129308242,4.5,9,14964798
2020,4,129308602,1,11,14968860
2020,17,129309007,0.1,9,14964893
2020,12,129309007,0.1,9,14964892
2020,12,129000423,10.56,1,14912718
2020,5,129002123,1,11,14917727
2020,2,129008231,1,1,14913283
2020,12,129008231,1,1,14913284
2020,4,129081790,1,9,14916846
2020,12,129081790,0.001,1,14921890
2020,4,129151435,2.5,1,14944644
2020,12,129151435,2.861,1,14944645
2020,17,129151435,0.001,1,14944643
2020,12,129157332,118.6,1,14949950
2020,12,129182102,3.037,1,14952140
2020,12,129182807,1.05,1,14952254
2020,12,129187080,6.4,1,14952398
2020,5,129187113,4.6,3,14946834
2020,12,129189721,0.5,1,14952542
2020,5,129187563,2,4,14946935
2020,12,129187563,54,1,14946936
2020,12,129189009,0.001,1,14947133
2020,12,129193854,0.1,1,14952997
2020,4,129147600,0.001,1,14949446
2020,12,129151207,0.03,1,14944602
2020,12,129152894,1.5,1,14949720
2020,4,129076743,0.9,1,14916851
2020,12,129076743,0.5,1,14916852
2020,12,129076949,8.9,1,14916886
2020,16,129147962,,,14949503
2020,12,129148198,1.094,1,14949560
2020,4,129151629,0.07,1,14949567
2020,17,129151629,3,9,14949566
2020,4,129151727,9.2,1,14944695
2020,12,129151727,287,1,14944696
2020,12,129151745,1.005,1,14949584
2020,12,129155093,0.001,1,14949785
2020,4,129147331,0.204,1,14949394
2020,17,129147331,0.002,1,14944468
2020,12,129147331,0.001,1,14949395
2020,12,129148420,5,1,14949588
2020,5,129184254,22,1,14952455
2020,12,129184254,2,4,14952456
2020,4,129184533,0.001,1,14946897
2020,12,129187407,7,1,14946907
2020,12,129187599,0.01,1,14952562
2020,4,129187599,0.005,1,14952561
2020,12,129188602,0.9,1,14947058
2020,12,129302178,6.5,1,14964728
2020,12,129192739,,,14952906
2020,5,129200537,,,14947367
2020,17,129293328,,,14968028
2020,12,129294569,1,11,14964291
2020,12,129294569,12.5,1,14968212
2020,4,129294569,7,1,14964290
2020,4,129304834,0.24,1,14964311
2020,12,129304879,6.3,1,14964316
2020,12,129306046,2.5,1,14968413
2020,12,129306594,1.18,1,14968510
2020,12,129301834,0.002,1,14968643
2020,4,129301834,3.3,1,14968642
2020,4,129307417,47.96,1,14964697
2020,4,129308137,1,11,14968785
2020,4,129303030,0.08,1,14964861
2020,5,129148978,,,14949674
2020,12,129150405,1.3,1,14949367
2020,4,129150405,1.4,1,14949366
2020,12,129148548,5.74,1,14949611
2020,12,129154621,0.01,1,14944817
2020,12,129293342,63.2,1,14964173
2020,4,129293743,1,11,14964216
2020,12,129293887,1,11,14964230
2020,4,129299757,1,11,14968223
2020,5,129304998,37.8,4,14968278
2020,8,129304998,13.5,9,14968277
2020,3,129304998,6.7,4,14968279
2020,12,129300011,,,14964342
2020,2,129305180,2.96,1,14964362
2020,12,129305806,0.6,1,14968378
2020,12,129306430,4.74,1,14968480
2020,4,129081902,12.9,1,14916868
2020,12,129077238,0.5,1,14916941
2020,12,129077301,1,11,14916950
2020,5,129082420,,,14916978
2020,12,129077234,1,11,14916939
2020,12,129077408,1,11,14916977
2020,12,129082569,1,11,14922036
2020,4,129011590,5.1,1,14913501
2020,12,129011590,2.6,1,14913502
2020,12,129015864,0.01,1,14918283
2020,4,129077640,1,9,14922043
2020,12,135319210,1.2,1,16171664
2020,12,129004595,0.3,1,14912766
2020,5,129002339,1,11,14913062
2020,4,129015932,1.7,1,14918286
2020,12,129015767,0.4,1,14913498
2020,12,129077594,1,9,14917012
2020,13,129077594,1,9,14917013
2020,5,129229982,18.5,1,14954987
2020,4,129230332,0.001,1,14955047
2020,12,129230332,2.4,1,14959338
2020,16,129231092,9,9,14955156
2020,4,129231092,0.325,1,14959397
2020,16,129226584,,,14959532
2020,4,129231875,0.002,1,14955288
2020,12,129232599,6,9,14955441
2020,12,129228705,0.01,1,14959846
2020,12,129228986,2.3,1,14959867
2020,12,129235197,0.1,1,14955746
2020,12,129239890,5.1,1,14959927
2020,12,129236261,10.2,1,14955815
2020,12,129236836,0.001,1,14955839
2020,4,129238549,1.02,1,14960106
2020,12,129245143,1,1,14956020
2020,5,129301987,1,9,14968677
2020,4,129307853,0.36,1,14968752
2020,4,129293382,6.6,1,14968040
2020,12,129293514,1.213,1,14968077
2020,12,129293537,1,11,14968082
2020,12,129299957,0.001,1,14968268
2020,16,129304996,0.001,1,14968276
2020,5,129300291,0.002,1,14964384
2020,12,129305766,0.2,1,14968370
2020,11,129306229,1,11,14968449
2020,4,129306229,1,11,14968450
2020,12,129306229,1,11,14968451
2020,12,129306706,1,11,14968522
2020,12,129307028,0.071,1,14968597
2020,12,129307029,1,1,14968598
2020,12,129307257,0.5,1,14968644
2020,12,129307853,1.741,1,14968753
2020,12,129302510,0.9,1,14964769
2020,15,129308621,40,9,14968863
2020,12,129308621,10.08,1,14964866
2020,12,129303379,1,11,14964888
2020,5,129303396,1,11,14964889
2020,12,133703269,3,1,15925164
2020,5,133703404,10,1,15925190
2020,12,133707413,8,1,15921210
2020,12,133703608,1.001,1,15925212
2020,4,133703707,3.6,1,15921254
2020,12,133703707,7.001,1,15921255
2020,12,133703715,0.86,1,15925233
2020,4,133703715,1.612,1,15925232
2020,12,133707831,0.025,1,15921266
2020,12,133707831,0.25,9,15921265
2020,4,133703816,27.824,1,15921273
2020,12,133703816,4.442,1,15925250
2020,12,133707964,11,1,15921280
2020,12,133704040,4.61,1,15921293
2020,12,133704180,0.3,1,15925289
2020,12,133708243,2.5,1,15921311
2020,12,133704287,0.01,1,15921331
2020,12,133708533,0.5,1,15925349
2020,12,133704517,1,11,15925367
2020,12,133704556,0.2,1,15925376
2020,4,133709586,1,1,15921425
2020,17,133709025,17.51,1,15925405
2020,4,133709073,1,1,15925412
2020,12,133709073,0.15,1,15921458
2020,17,133709073,0.001,1,15921454
2020,12,133709846,0.01,1,15921460
2020,12,133709224,6.911,1,15921474
2020,12,133709991,28.8,1,15925428
2020,4,133710290,0.25,1,15925461
2020,12,133710290,0.001,1,15925462
2020,4,133714764,0.001,1,15921532
2020,12,129076796,0.004,1,14916865
2020,5,133714972,7,1,15925489
2020,5,133715055,,,15921569
2020,5,133715078,0.001,1,15921578
2020,12,133715144,2.9,1,15921581
2020,4,129231470,1,1,14955184
2020,8,129226339,4,9,14959458
2020,12,129226339,2.2,1,14959459
2020,12,129231551,1.2,1,14955205
2020,12,129226668,0.4,1,14959557
2020,17,133710707,,,15925518
2020,17,133715219,,,15921590
2020,12,129227159,0.001,1,14955439
2020,8,129227444,14,9,14959695
2020,12,129227444,0.001,1,14959696
2020,12,129233519,10,1,14955587
2020,11,133716509,1.1,1,15921748
2020,16,129228377,,,14959826
2020,4,129240098,0.1,1,14959938
2020,5,129241779,28.37,1,14955858
2020,12,129241779,0.77,1,14955859
2020,12,129238385,0.6,1,14955932
2020,12,129238551,0.19,7,14955941
2020,12,129238703,2.7,1,14955949
2020,12,129243238,1,9,14960123
2020,12,128999421,1.3,1,14912481
2020,8,129001559,25.7,1,14912940
2020,12,129002219,1,1,14917736
2020,12,129007624,1,11,14913226
2020,4,129007624,1,11,14917969
2020,12,128999634,41.64,1,14912541
2020,4,129008696,1,11,14918073
2020,12,129076718,0.001,1,14916847
2020,2,129081929,0.001,1,14921914
2020,5,129082340,1,11,14916948
2020,12,129077724,1.1,1,14917037
2020,4,129005352,64.3,1,14917651
2020,12,129005352,8.2,1,14912961
2020,12,129002602,3.7,1,14913091
2020,12,129007376,6.9,1,14917947
2020,12,129004227,2,1,14918025
2020,4,129004554,0.2,1,14913303
2020,12,129004554,1,9,14913304
2020,12,129009874,,,14913333
2020,12,129001078,29.93,1,14912880
2020,17,129002694,,,14913112
2020,12,129003310,0.001,1,14913190
2020,12,129081796,1,1,14921887
2020,4,129077093,1,11,14916910
2020,12,129077264,2.7,1,14916946
2020,2,129150506,,,14949390
2020,12,129006111,2.6,1,14913093
2020,5,129006857,0.02,1,14917900
2020,12,129004205,0.2,1,14918020
2020,12,129015936,0.3,1,14918287
2020,4,129077334,1,11,14916961
2020,5,129147353,0.001,1,14944473
2020,12,129147353,0.002,1,14944474
2020,12,129147507,0.2,1,14949434
2020,12,129151111,0.47,1,14944585
2020,12,129147399,0.3,1,14949413
2020,12,129226468,30,9,14959505
2020,12,129232977,0.01,1,14955511
2020,2,129148443,0.7,1,14944701
2020,12,129226468,0.2,1,14959507
2020,12,129235906,,,14955790
2020,12,129240845,1.1,1,14959993
2020,12,129238463,0.001,1,14955937
2020,12,129157983,6.61,1,14950007
2020,12,129157983,1,11,14950004
2020,12,129249957,16.101,1,14960222
2020,12,129194342,0.8,1,14947282
2020,16,129194487,,,14953043
2020,12,129185582,7.8,1,14946653
2020,8,129185582,8,9,14946652
2020,17,129185607,,,14946663
2020,12,129185723,1.8,1,14946683
2020,5,129182682,0.001,1,14952236
2020,12,129183486,0.25,1,14952332
2020,12,129184060,9.4,1,14946842
2020,12,129184083,7,1,14946845
2020,12,129184083,1,9,14946844
2020,5,129184399,4,1,14952484
2020,12,129187408,0.001,1,14946909
2020,5,129187623,0.005,1,14946941
2020,15,129214865,16.75,9,14958635
2020,12,129215038,1,11,14958652
2020,5,129214043,,,14954389
2020,12,129215948,3.2,1,14954440
2020,12,129214428,0.6,1,14954455
2020,12,129214439,1,11,14954456
2020,4,129214563,2.2,1,14958823
2020,12,129217435,1,11,14954654
2020,5,129217435,7.56,1,14954653
2020,12,129221867,0.001,1,14954732
2020,4,129221889,7.601,1,14954736
2020,12,129221889,5.6,1,14959058
2020,12,129222413,0.52,1,14954790
2020,4,129218407,0.001,1,14954817
2020,17,129218407,0.001,1,14959115
2020,12,129222890,2,9,14954842
2020,12,129224420,72.03,1,14954951
2020,12,129224847,13.5,1,14959229
2020,4,129224847,21.3,1,14959228
2020,2,129230299,0.001,1,14959322
2020,12,129231559,116,1,14955208
2020,12,129226468,1,11,14955227
2020,12,129226758,0.501,1,14955304
2020,12,129228807,1.7,1,14959849
2020,12,129239721,5.8,1,14959919
2020,12,129244023,,,14960163
2020,12,129076764,0.001,1,14916860
2020,4,129081934,2.002,1,14916871
2020,17,129082198,,,14916911
2020,12,129077322,1,11,14916956
2020,8,129077667,116,9,14917025
2020,12,129077253,1,1,14916943
2020,12,129011554,0.01,1,14913497
2020,2,129015901,1,1,14913507
2020,4,129015901,1,1,14918285
2020,16,129023703,1,9,14914024
2020,5,129028840,0.001,1,14918817
2020,12,129024116,1.95,1,14914111
2020,12,129024157,1,11,14914119
2020,12,129029293,0.001,1,14914124
2020,12,129031358,15.97,1,14919273
2020,4,129033842,0.1,1,14919668
2020,12,129043164,0.6,1,14920212
2020,12,129043458,29.3,1,14915264
2020,12,129047363,1.8,1,14920265
2020,5,129047697,,,14920291
2020,17,129151900,0.001,1,14949612
2020,12,129151900,0.002,1,14944713
2020,17,129148710,1.185,1,14944727
2020,12,129148710,0.002,1,14949635
2020,12,129031078,0.005,1,14914367
2020,12,129005239,1.6,1,14912936
2020,12,129001703,13.8,1,14912951
2020,2,129006113,0.62,1,14917794
2020,12,129021780,0.001,1,14918606
2020,5,129023693,0.001,1,14914020
2020,4,129028882,13.3,1,14914038
2020,12,129029563,0.9,1,14918984
2020,12,129030748,12,1,14919166
2020,12,129036242,0.001,1,14919327
2020,12,129031749,0.44,1,14919357
2020,4,129032184,0.1,1,14919443
2020,16,129037486,1,11,14914701
2020,12,129033848,0.2,1,14919669
2020,12,129038381,0.6,1,14919729
2020,5,129038750,,,14914857
2020,12,129001420,13.6,1,14912912
2020,12,129053379,0.8,1,14920814
2020,12,129046712,0.4,1,14915224
2020,12,129161023,0.003,1,14945082
2020,12,129053412,6.3,1,14920815
2020,4,129057563,1,11,14920854
2020,17,128999723,0.001,1,14912575
2020,13,129001037,,,14917602
2020,12,129005186,8.3,1,14912918
2020,5,129005186,19.3,1,14912917
2020,12,129005250,7.7,1,14917640
2020,12,129001780,11.9,1,14912957
2020,5,129002665,1,11,14917808
2020,12,129022368,0.39,1,14918672
2020,12,129029363,1.5,1,14918955
2020,4,129036030,1.5,5,14914439
2020,4,129031651,0.1,1,14919330
2020,12,129036270,15.09,1,14919334
2020,5,129036288,17,1,14914500
2020,12,129036288,0.43,1,14914502
2020,12,129036815,1,11,14914598
2020,12,129033779,1,11,14919661
2020,4,129033838,0.3,1,14919666
2020,12,129038147,4.7,1,14919694
2020,12,129038238,1,11,14914805
2020,17,129038274,,,14919713
2020,12,129048489,3,1,14915392
2020,4,129048489,1.8,1,14920385
2020,12,129148019,0.001,1,14949512
2020,12,129082130,0.8,1,14921951
2020,16,129077151,0.003,1,14921977
2020,12,129077216,1,1,14916930
2020,12,129082722,1.3,1,14922053
2020,12,129077714,3.2,1,14917035
2020,16,129000732,2,9,14917550
2020,8,129000732,1,9,14917549
2020,4,129001538,14,1,14917639
2020,5,129001572,109.8,1,14912942
2020,12,129008097,1.6,1,14918016
2020,4,129008097,1,11,14913264
2020,5,129004473,3.2,1,14918058
2020,4,129077289,1,1,14916949
2020,12,129043656,1,11,14920248
2020,5,129148603,28.35,1,14944715
2020,12,129152132,0.001,1,14944745
2020,12,129152939,0.001,1,14949724
2020,4,129000300,1,9,14912438
2020,12,129004610,0.3,1,14917519
2020,12,129006013,1,1,14913077
2020,12,129008613,1,1,14918064
2020,5,129015082,,,14918215
2020,12,129022330,0.02,1,14913839
2020,5,129023139,2,3,14918739
2020,5,129028780,2,9,14914014
2020,12,129029255,2.8,1,14918920
2020,12,129029315,0.001,1,14918941
2020,12,129031282,0.001,1,14914405
2020,4,129031282,8.08,1,14914404
2020,12,129035958,0.142,1,14919254
2020,12,129031505,0.32,1,14919299
2020,12,129031617,0.01,1,14914483
2020,5,129034029,224.8,1,14919688
2020,5,129038406,2,1,14919735
2020,4,129038572,1,1,14919760
2020,16,129148023,,,14949515
2020,17,129148649,0.001,1,14944717
2020,4,129148649,0.001,1,14949621
2020,12,129158338,1,11,14950033
2020,12,129187559,9.9,1,14952558
2020,5,129151202,,,14944601
2020,12,129148219,20.1,1,14949563
2020,12,129151656,7.8,1,14949571
2020,4,129151656,7.3,1,14949570
2020,17,129151892,,,14949610
2020,12,129148581,0.005,1,14949616
2020,4,129148624,0.004,1,14949620
2020,12,129191238,0.4,1,14952738
2020,4,129188660,0.59,1,14947072
2020,12,129182428,0.91,1,14952195
2020,12,129186079,0.001,1,14952206
2020,5,129182769,1,1,14952245
2020,12,129183313,0.967,1,14946772
2020,12,129186606,4.92,1,14952315
2020,12,129183587,0.17,1,14952351
2020,12,129183767,1,11,14952376
2020,12,129187110,9.13,1,14952400
2020,12,129187208,0.002,1,14946850
2020,4,129184230,0.2,1,14952434
2020,12,129184240,0.9,1,14952442
2020,12,129187275,1,1,14952458
2020,4,129187275,1,1,14952457
2020,12,129187320,0.11,1,14946881
2020,4,129187320,0.69,1,14946880
